MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,FLUX_V,FLUX_B,OTYPE,SCRIPT_NUMBER_ID,distance_pc,M_V,luminosity,B-V,temperature_K
HD   3283,00 36 27.3446,+60 19 34.367,14,14,0.0206,0.022,90,A,O,2020yCat.1350....0G,1.0737,5.792,6.053,Star,0,0.9313588525658936,10.946414765548333,0.003291804948627282,0.2610000000000001,7719.078325658026
HD 236484,00 37 29.5668,+60 18 37.829,14,14,0.0513,0.0607,90,A,O,2020yCat.1350....0G,1.1559,8.6,9.7,Star,0,0.8651267410675665,13.914601318663316,0.00021387472913707642,1.0999999999999996,4514.792642720806
HD   3489,00 38 33.4415,+60 19 29.216,14,14,0.0109,0.0132,90,A,O,2020yCat.1350....0G,1.0816,6.769,8.438,Star,0,0.9245562130177516,11.939333392987804,0.0013190663541905376,1.6690000000000005,3555.831918495399
V* V379 Cas,00 26 35.9584,+60 47 53.433,14,14,0.0096,0.0119,90,A,O,2020yCat.1350....0G,0.498,9.16,10.18,ClassicalCep,0,2.0080321285140563,12.646146713798588,0.0006879253516084917,1.0199999999999996,4695.226277390441
HD   1844,00 23 17.8695,+60 14 08.239,14,14,0.0188,0.0201,90,A,O,2020yCat.1350....0G,3.3125,7.62,7.92,Star,0,0.3018867924528302,15.22077943472432,6.422265064278735e-05,0.2999999999999998,7461.863794100637
HD 236403,00 25 18.8818,+60 06 42.578,14,14,0.0103,0.0113,90,A,O,2020yCat.1350....0G,1.0775,9.31,9.47,Star,0,0.9280742459396752,14.472086394163846,0.00012798687709794906,0.16000000000000014,8486.084510400657
BD+59    59,00 27 44.1890,+60 01 43.135,14,14,0.0096,0.0097,90,A,O,2020yCat.1350....0G,1.6917,9.9,10.1,Star,0,0.5911213572146362,16.04161674654008,3.015458121434808e-05,0.1999999999999993,8163.006622936279
HD 236433,00 30 06.0055,+60 09 04.103,14,14,0.0121,0.0128,90,A,O,2020yCat.1350....0G,0.5354,8.87,9.83,SB*,0,1.8677624206200971,12.513391834254568,0.0007773977266709028,0.9600000000000009,4840.875441774589
HD   2626,00 30 19.9344,+59 58 39.189,14,14,0.1742,0.1902,90,A,O,2020yCat.1350....0G,3.2021,5.94,5.95,**,0,0.31229505636925764,13.46717445298518,0.0003229462298148752,0.009999999999999787,10002.188522708493
HD 236446,00 31 25.4682,+60 15 19.605,14,14,0.011,0.0121,90,A,O,2020yCat.1350....0G,1.0968,8.71,10.55,Star,0,0.9117432530999271,13.910637208907282,0.00021465703013855063,1.8399999999999999,3344.7434741044394
HD 236448,00 31 31.4364,+60 10 20.029,14,14,0.0321,0.0336,90,A,O,2020yCat.1350....0G,1.2841,9.36,9.54,Star,0,0.778755548633284,14.902994229867833,8.606019148393262e-05,0.17999999999999972,8321.091831351987
HD   2745,00 31 33.0612,+60 04 19.598,14,14,0.2633,0.2912,90,A,O,2020yCat.1350....0G,0.9619,8.9,9.11,Star,0,1.0396091069757771,13.815649623673501,0.0002342826622933079,0.20999999999999908,8086.413600896851
HD 236449,00 31 38.3348,+60 15 19.394,14,14,0.0114,0.0138,90,A,O,2020yCat.1350....0G,0.6838,8.57,10.56,Star,0,1.4624159110851127,12.744645482302879,0.0006282634677131013,1.9900000000000002,3179.759033097055
HD   3039,00 34 09.0106,+59 53 57.497,14,14,0.0201,0.0215,90,A,O,2020yCat.1350....0G,10.8848,8.0,8.48,SB*,0,0.09187123327943554,18.184102268082462,4.19139984278445e-06,0.4800000000000004,6481.008923878897
HD   3519,00 38 49.2724,+59 49 34.148,14,14,0.0225,0.0252,90,A,O,2020yCat.1350....0G,3.4183,6.74,6.75,Star,0,0.29254307696808357,14.409050875052849,0.00013563746048864732,0.009999999999999787,10002.188522708493
HD 236492,00 39 25.6102,+60 06 53.864,14,14,0.0089,0.0111,90,A,O,2020yCat.1350....0G,2.7286,9.12,10.3,Star,0,0.36648830902294216,16.299699373979294,2.377498493440284e-05,1.1800000000000015,4348.3479227935
HD   1784,00 22 31.5045,+59 40 23.601,14,14,0.0113,0.0115,90,A,O,2020yCat.1350....0G,3.6087,8.75,9.02,Star,0,0.2771080998697592,16.53675389802265,1.9111661327241854e-05,0.2699999999999996,7658.009628611641
HD 236393,00 23 22.4850,+59 35 42.940,14,14,0.011,0.0125,90,A,O,2020yCat.1350....0G,0.9984,8.15,9.84,Star,0,1.001602564102564,13.146522861691745,0.0004339012041010494,1.6899999999999995,3528.434308105477
HD   2300,00 27 22.2647,+59 45 26.184,14,14,0.0115,0.0139,90,A,O,2020yCat.1350....0G,1.1923,7.48,8.52,Star,0,0.8387150884844419,12.861927719772666,0.0005639348216642061,1.0399999999999991,4648.7070654572635
HD 236417,00 27 30.6767,+59 42 17.123,14,14,0.0086,0.0087,90,A,O,2020yCat.1350....0G,6.0942,9.54,10.24,HighPM*,0,0.1640904466541958,18.46458351417818,3.237178104965802e-06,0.7000000000000011,5601.697844213069
HD   2506,00 29 14.2627,+59 28 10.125,14,14,0.0123,0.0136,90,A,O,2020yCat.1350....0G,3.6611,8.03,8.98,Star,0,0.2731419518723881,15.848057957238936,3.603933901239555e-05,0.9500000000000011,4866.08438415667
HD 236427,00 29 54.0554,+59 15 17.520,14,14,0.0122,0.0121,90,A,O,2020yCat.1350....0G,9.4457,8.25,9.15,HighPM*,0,0.10586827868765682,18.12617074028473,4.421113902250424e-06,0.9000000000000004,4996.415833275053
HD 236430,00 29 57.9470,+59 20 59.197,14,14,0.0118,0.012,90,A,O,2020yCat.1350....0G,2.8845,8.94,10.12,Star,0,0.34668053388802217,16.240352716470806,2.511070542883195e-05,1.1799999999999997,4348.347922793504
HD 236441,00 30 42.3829,+59 37 40.420,14,14,0.0133,0.0161,90,A,O,2020yCat.1350....0G,6.7749,8.74,9.59,HighPM*,0,0.14760365466648956,17.894514446242397,5.472606494531007e-06,0.8499999999999996,5134.371181493918
BD+58    69,00 31 10.6779,+59 29 34.485,14,14,0.0303,0.0328,90,A,O,2020yCat.1350....0G,0.4529,9.79,10.16,PulsV*,0,2.20799293442261,13.070011603414784,0.00046558111776580054,0.370000000000001,7044.1308802505855
HD 236461,00 33 13.0300,+59 09 34.625,14,14,0.0102,0.0114,90,A,O,2020yCat.1350....0G,1.0428,9.13,10.58,Star,0,0.9589566551591868,14.221005112481457,0.00016128647675441995,1.4499999999999993,3870.2956395244896
HD 236469,00 35 17.0075,+59 18 44.206,14,14,0.0092,0.0116,90,A,O,2020yCat.1350....0G,0.2704,9.15,9.98,EmLine*,0,3.6982248520710064,11.310033436347991,0.002354976758880675,0.8300000000000001,5191.846537978043
HD   3224,00 36 04.6114,+59 30 07.000,14,14,0.022,0.0266,90,A,O,2020yCat.1350....0G,1.0725,8.81,8.98,Star,0,0.9324009324009324,13.96198650428381,0.0002047412725552248,0.16999999999999993,8402.695283320794
HD   3409,00 37 37.0730,+59 10 12.913,14,14,0.0101,0.0126,90,A,O,2020yCat.1350....0G,3.3833,7.87,9.04,Star,0,0.2955694144769899,15.516702543725614,4.8901139870231484e-05,1.169999999999999,4368.446400440322
V* DL Cas,00 29 58.5888,+60 12 43.065,14,14,0.0188,0.0206,90,A,O,2020yCat.1350....0G,0.5528,8.63,9.88,ClassicalCep,0,1.8089725036179451,12.34284017183071,0.0009096282325105893,1.25,4212.905144216474
NGC   103,00 25 14.9,+61 19 34,5,5,,,0,D,O,2021A&A...647A..19T,0.288,9.8,10.28,OpenCluster,0,3.4722222222222223,12.096962438796155,0.0011408144788842992,0.47999999999999865,6481.008923878906
NGC   189,00 39 32.4,+61 05 24,5,5,,,0,D,O,2021A&A...647A..19T,0.772,8.8,9.07,OpenCluster,0,1.2953367875647668,13.238086501678682,0.0003988094121024853,0.2699999999999996,7658.009628611641
NGC   129,00 30 25.7,+60 12 47,5,5,,,0,D,O,2021A&A...647A..19T,0.511,6.5,7.33,OpenCluster,0,1.9569471624266144,10.042104500673563,0.007571086355030278,0.8300000000000001,5191.846537978043
IRAS 00212+6034,00 23 59.1900,+60 51 02.320,14,14,0.0103,0.013,90,A,O,2020yCat.1350....0G,0.4934,9.16,10.93,Star,0,2.026753141467369,12.625995725768586,0.0007008122905379477,1.7699999999999996,3427.9447334055826
IRAS 00229+5931,00 25 39.5612,+59 48 02.878,14,14,0.0103,0.0114,90,A,O,2020yCat.1350....0G,1.0137,9.94,11.74,Star,0,0.9864851533984413,14.969547232472793,8.094333741022837e-05,1.8000000000000007,3391.769011145999
V* TV Cas,00 19 18.7425,+59 08 20.546,14,14,0.0142,0.0147,90,A,O,2020yCat.1350....0G,4.172,7.22,7.29,SB*,0,0.23969319271332695,15.321721498772465,5.852095442785017e-05,0.07000000000000028,9328.334230573078
NGC   103    61,00 21 46.5638,+61 04 43.572,14,14,0.0096,0.0098,90,A,O,2020yCat.1350....0G,2.7972,9.05,10.25,Star,0,0.35750035750035747,16.28361759784101,2.4129757695535087e-05,1.1999999999999993,4308.727009145041
BD+60    38,00 21 44.2781,+61 04 03.661,14,14,0.0129,0.0129,90,A,O,2020yCat.1350....0G,0.8697,9.08,10.19,Star,0,1.1498217776244681,13.776847350373298,0.00024280691992920479,1.1099999999999994,4493.257891951656
BD+60    39,00 21 53.8989,+61 45 02.610,14,14,0.023,0.0227,90,A,O,2020yCat.1350....0G,0.4061,9.46,9.66,Star,0,2.462447672986949,12.503164947450186,0.0007847548727328006,0.1999999999999993,8163.006622936279
BD+60    40,00 22 01.2953,+61 31 17.239,14,14,0.0099,0.0097,90,A,O,2020yCat.1350....0G,2.9876,9.16,10.4,Star,0,0.3347168295621904,16.536612253833447,1.9114154780392696e-05,1.2400000000000002,4231.711066537304
HD 236381,00 20 24.4587,+60 24 27.091,14,14,0.0104,0.0121,90,A,O,2020yCat.1350....0G,2.3979,9.7,9.91,Star,0,0.41703156928979523,16.599155338447698,1.804420965975816e-05,0.21000000000000085,8086.413600896837
HD 236382,00 20 30.0781,+60 17 07.636,14,14,0.0131,0.0148,90,A,O,2020yCat.1350....0G,0.7003,8.84,9.02,Star,0,1.4279594459517349,13.066420631739957,0.0004671235333707015,0.17999999999999972,8321.091831351987
V* MZ Cas,00 21 24.2850,+59 57 11.170,14,14,0.0188,0.0193,90,A,O,2020yCat.1350....0G,0.3789,9.67,11.9,RedSG,0,2.6392187912377936,12.562623026374965,0.0007429349500692122,2.2300000000000004,2947.9581550121184
BD+59    64,00 29 48.5241,+60 29 43.203,14,14,0.0269,0.0293,90,A,O,2020yCat.1350....0G,0.7485,9.41,11.36,RedSG,0,1.336005344021376,13.780959023395356,0.0002418891512441111,1.9499999999999993,3222.0935973089627
BD+59    44,00 23 16.3372,+59 59 55.611,14,14,0.0131,0.0134,90,A,O,2020yCat.1350....0G,1.2474,9.91,9.99,Star,0,0.8016674683341349,15.390028698575565,5.495263483846838e-05,0.08000000000000007,9225.6595386702
BD+58    37,00 22 19.9875,+59 27 14.275,14,14,0.008,0.0088,90,A,O,2020yCat.1350....0G,4.63,9.72,10.23,Star,0,0.2159827213822894,18.047904955089766,4.751579696943663e-06,0.5099999999999998,6343.880598874681
TYC 3665-81-1,00 19 40.6127,+59 44 16.376,14,14,0.0102,0.0116,90,A,O,2020yCat.1350....0G,1.4748,9.83,10.1,Star,0,0.6780580417683754,15.673665644670395,4.231883876929044e-05,0.2699999999999996,7658.009628611641
TYC 3665-951-1,00 19 19.7067,+59 22 44.267,14,14,0.023,0.023,90,A,O,2020yCat.1350....0G,1.0009,9.92,10.09,Star,0,0.9991008092716556,14.92195344624955,8.457044610900215e-05,0.16999999999999993,8402.695283320794
TYC 3665-1638-1,00 24 57.8075,+58 57 41.727,14,14,0.01,0.0105,90,A,O,2020yCat.1350....0G,0.8947,9.88,11.39,Star,0,1.1176930814798256,14.638387186716503,0.00010981081765137622,1.5099999999999998,3778.5271011150085
TYC 3666-67-1,00 31 38.5245,+59 37 49.959,14,14,0.008,0.0086,90,A,O,2020yCat.1350....0G,2.4868,9.9,10.28,Star,0,0.402123210551713,16.878204293480593,1.3954628609671407e-05,0.379999999999999,6988.564781536707
TYC 3666-898-1,00 32 32.2850,+59 16 26.019,14,14,0.0069,0.0076,90,A,O,2020yCat.1350....0G,4.1676,9.63,10.29,Star,0,0.23994625203954312,17.729430146791938,6.37129833437128e-06,0.6599999999999984,5742.128942309959
1RXS J003357.9+612645,00 33 57.6358,+61 26 33.486,14,14,0.0084,0.0087,90,A,O,2020yCat.1350....0G,6.3518,9.82,10.68,HighPM*,0,0.1574356875216474,18.834484074721274,2.3025356873201267e-06,0.8599999999999994,5106.136867078239
TYC 4015-1512-1,00 28 12.4137,+60 52 09.502,14,14,0.0087,0.0086,90,A,O,2020yCat.1350....0G,1.6499,9.78,11.25,Star,0,0.6060973392326808,15.8672881126929,3.54066432325427e-05,1.4700000000000006,3839.1950178350357
TYC 4015-1740-1,00 27 02.6894,+61 23 52.176,14,14,0.0077,0.0083,90,A,O,2020yCat.1350....0G,2.3872,9.73,11.11,Star,0,0.41890080428954424,16.619444028962874,1.7710156070252474e-05,1.379999999999999,3983.4078184764535
TYC 4015-1853-1,00 27 25.4228,+61 17 20.162,14,14,0.0087,0.0081,90,A,O,2020yCat.1350....0G,4.034,9.96,10.58,Star,0,0.2478929102627665,17.988679469383733,5.017971752735564e-06,0.6199999999999992,5890.322012321264
TYC 4015-2188-1,00 29 31.2637,+60 51 59.834,14,14,0.0093,0.0093,90,A,O,2020yCat.1350....0G,1.6547,9.83,11.25,Star,0,0.604339155133861,15.923596334502466,3.3617194448337206e-05,1.42,3917.9429398899183
TYC 4015-2341-1,00 24 24.4699,+60 36 59.043,14,14,0.0091,0.0099,90,A,O,2020yCat.1350....0G,1.9077,9.58,10.97,Star,0,0.5241914347119568,15.98255039851638,3.184049718691007e-05,1.3900000000000006,3966.82868890302
TYC 4015-2828-1,00 21 53.1555,+60 07 17.561,14,14,0.0122,0.013,90,A,O,2020yCat.1350....0G,2.3617,9.59,10.86,HighPM*,0,0.4234238048863107,16.45612364797237,2.0584984333666708e-05,1.2699999999999996,4175.813009112694
TYC 4015-2986-1,00 23 22.7865,+60 05 06.411,14,14,0.0098,0.0094,90,A,O,2020yCat.1350....0G,1.6469,9.85,10.89,Star,0,0.6072014087072682,15.933336147741045,3.331697330874759e-05,1.040000000000001,4648.707065457258
HD 236452,00 31 43.3744,+60 15 47.154,14,14,0.0353,0.0423,90,A,O,2020yCat.1350....0G,0.8806,9.93,10.1,Star,0,1.1355893708834885,14.653893405617534,0.0001082536722658897,0.16999999999999993,8402.695283320794
NGC   129    48,00 30 33.4472,+60 17 27.297,14,14,0.0088,0.0092,90,A,O,2020yCat.1350....0G,6.1799,9.62,10.05,Star,0,0.161814916098966,18.57490723806579,2.9244022190266866e-06,0.4300000000000015,6724.417656800517
HD   3764,00 41 05.3973,+58 51 30.336,14,14,0.0142,0.0172,90,A,O,2020yCat.1350....0G,1.4191,8.62,8.62,Star,0,0.7046719751955465,14.380065000254172,0.00013930734007014747,0.0,10125.237191650855
HD 236498,00 41 27.2515,+58 57 45.500,14,14,0.0151,0.0171,90,A,O,2020yCat.1350....0G,0.9917,9.78,10.0,Star,0,1.0083694665725522,14.761901566167051,9.800300074809386e-05,0.22000000000000064,8011.383531921992
HD 236501,00 42 24.5314,+58 42 22.852,14,14,0.0113,0.0118,90,A,O,2020yCat.1350....0G,1.3581,9.6,9.71,Star,0,0.7363228039172373,15.264658746074574,6.167888321259592e-05,0.11000000000000121,8932.111445022958
HD   3924,00 42 31.0424,+58 45 12.289,14,14,0.0179,0.0204,90,A,O,2020yCat.1350....0G,4.3745,6.171,6.161,Star,0,0.22859755400617213,14.375642104334162,0.00013987598514112728,-0.010000000000000675,10251.71237572292
HD 236504,00 42 49.6299,+58 47 48.918,14,14,0.0182,0.0204,90,A,O,2020yCat.1350....0G,1.0991,9.75,9.89,Star,0,0.909835319807115,14.955186039335143,8.202109903162739e-05,0.14000000000000057,8658.472979339116
HD 236531,00 48 37.4616,+58 33 37.208,14,14,0.009,0.0112,90,A,O,2020yCat.1350....0G,9.0824,8.94,9.4,Star,0,0.11010305646084735,18.731003124230448,2.5327874775263445e-06,0.46000000000000085,6576.050272536877
HD   4711,00 49 59.3157,+58 46 26.462,14,14,0.0106,0.0131,90,A,O,2020yCat.1350....0G,5.7281,8.64,8.8,Star,0,0.1745779577870498,17.43005295595177,8.394190435000281e-06,0.16000000000000014,8486.084510400657
HD   4797,00 50 46.4385,+58 44 39.935,14,14,0.0122,0.0154,90,A,O,2020yCat.1350....0G,2.2975,8.31,8.35,PulsV*,0,0.4352557127312296,15.116277600290745,7.071132250638533e-05,0.03999999999999915,9652.20313612446
HD 236549,00 50 47.5651,+58 45 15.230,14,14,0.0091,0.0118,90,A,O,2020yCat.1350....0G,1.1379,9.01,9.07,Star,0,0.8788118463836894,14.290520487112264,0.00015128358417283198,0.0600000000000005,9433.580164775103
HD 236562,00 52 25.3887,+58 33 07.437,14,14,0.0682,0.0818,90,A,O,2020yCat.1350....0G,2.3467,9.52,10.79,Star,0,0.4261303106489965,16.372287866671726,2.2237443278587326e-05,1.2699999999999996,4175.813009112694
HD 236563,00 52 26.5647,+58 35 08.306,14,14,0.007,0.0086,90,A,O,2020yCat.1350....0G,1.7518,9.78,10.88,Star,0,0.5708414202534536,15.997422610032292,3.140732553527842e-05,1.1000000000000014,4514.792642720802
HD   4076,00 43 53.4406,+61 16 29.312,14,14,0.012,0.0127,90,A,O,2020yCat.1350....0G,3.3171,9.04,9.4,Star,0,0.3014681498899641,16.643792821561163,1.7317407293490815e-05,0.3600000000000012,7100.667766194706
BD+60    93,00 43 58.8064,+61 00 55.979,14,14,0.0092,0.0099,90,A,O,2020yCat.1350....0G,1.3036,9.78,11.19,Star,0,0.7671064743786437,15.355721758965533,5.671674472353442e-05,1.4100000000000001,3934.098141087185
BD+60    97,00 45 32.4318,+61 00 06.422,14,14,0.0127,0.0155,90,A,O,2020yCat.1350....0G,0.8887,8.7,10.4,Variable*,0,1.1252391133115787,13.443775900841349,0.0003299815359237743,1.700000000000001,3515.540831717301
HD   4296,00 46 08.2784,+61 08 58.687,14,14,0.0122,0.0135,90,A,O,2020yCat.1350....0G,3.9084,8.8,8.92,Star,0,0.25585917511001943,16.75999502306249,1.5559727640571655e-05,0.11999999999999922,8838.793893284954
HD   4488,00 47 46.9015,+61 20 34.196,14,14,0.028,0.035,90,A,O,2020yCat.1350....0G,2.8976,8.68,9.94,Star,0,0.3451131971286582,15.990192164849915,3.161718017010277e-05,1.2599999999999998,4194.273288699763
HD   4005,00 43 19.6384,+60 30 09.608,14,14,0.0552,0.0678,90,A,O,2020yCat.1350....0G,6.6804,8.77,9.17,HighPM*,0,0.1496916352314233,17.894012336772814,5.4751379409493735e-06,0.40000000000000036,6880.241818651671
BD+59   108,00 44 05.9078,+60 44 32.248,14,14,0.0103,0.0115,90,A,O,2020yCat.1350....0G,1.3825,9.91,10.07,PulsV*,0,0.7233273056057866,15.61332569988368,4.473729486756414e-05,0.16000000000000014,8486.084510400657
HD 236514,00 44 25.3887,+60 23 49.518,14,14,0.0086,0.0096,90,A,O,2020yCat.1350....0G,2.3121,9.31,10.46,Star,0,0.4325072444963453,16.130033068528355,2.7796286066539515e-05,1.1500000000000004,4409.234032365268
HD 236518,00 45 14.0835,+60 19 53.362,14,14,0.0089,0.0105,90,A,O,2020yCat.1350....0G,1.6233,9.72,9.94,Star,0,0.6160290765724142,15.77199394326122,3.865471029308148e-05,0.21999999999999886,8011.383531922005
HD 236520,00 46 18.4743,+60 19 48.064,14,14,0.009,0.0114,90,A,O,2020yCat.1350....0G,6.4124,9.35,9.87,Star,0,0.1559478510386127,18.385103027217824,3.483042623280114e-06,0.5199999999999996,6299.551258613004
HD   4562,00 48 23.2679,+60 57 42.118,14,14,0.0112,0.0124,90,A,O,2020yCat.1350....0G,3.4508,8.42,9.46,Star,0,0.2897878752752985,16.109598946829212,2.8324380588146995e-05,1.040000000000001,4648.707065457258
BD+60   109,00 48 39.0955,+61 06 33.712,14,14,0.0083,0.0094,90,A,O,2020yCat.1350....0G,1.2943,9.34,9.65,Star,0,0.7726184037703778,14.900174755867148,8.628396572818824e-05,0.3100000000000005,7398.896776490705
BD+60   111,00 48 44.9523,+61 01 47.887,14,14,0.0068,0.0079,90,A,O,2020yCat.1350....0G,7.5337,9.57,10.22,HighPM*,0,0.1327369021861768,18.955041610701624,2.060550941404592e-06,0.6500000000000004,5778.423731066207
BD+60   112,00 49 14.5528,+61 10 05.295,14,14,0.0085,0.0095,90,A,O,2020yCat.1350....0G,2.7252,9.03,10.15,Star,0,0.36694554528108025,16.2069919013368,2.5894244205580314e-05,1.120000000000001,4471.937939664697
EM* MWC  678,00 49 48.2027,+60 59 10.012,14,14,0.0091,0.0106,90,A,O,2020yCat.1350....0G,0.3592,9.89,10.17,Be*,0,2.7839643652561246,12.666681639976336,0.0006750366363789734,0.27999999999999936,7591.384013837198
BD+60   114,00 50 15.2229,+60 54 09.206,14,14,0.0082,0.0097,90,A,O,2020yCat.1350....0G,0.3193,9.94,10.29,Be*,0,3.131850923896023,12.460994592697224,0.0008158346805484317,0.34999999999999964,7158.202448228722
HD   4854,00 51 29.6671,+61 08 14.794,14,14,0.01,0.012,90,A,O,2020yCat.1350....0G,1.475,9.26,9.29,Star,0,0.6779661016949152,15.103960101570909,7.15180985512244e-05,0.02999999999999936,9765.803484638678
BD+60   120,00 51 44.1169,+60 57 39.760,14,14,0.009,0.0097,90,A,O,2020yCat.1350....0G,0.885,9.34,10.63,Star,0,1.1299435028248588,14.074716353489126,0.0001845497488902842,1.290000000000001,4139.397455562466
HD   5015,00 53 04.1964,+61 07 26.299,14,14,0.0616,0.0715,90,A,O,2020yCat.1350....0G,52.9017,4.8,5.34,HighPM*,0,0.018902984214117884,18.417348141721906,3.3811212350660383e-06,0.54,6212.866018193694
BD+60   125,00 53 07.6571,+61 05 05.220,14,14,0.0265,0.0307,90,A,O,2020yCat.1350....0G,0.3692,9.74,11.84,SB*,0,2.708559046587216,12.576308461769372,0.0007336292108849446,2.0999999999999996,3069.027660779142
HD   5777,01 00 27.5364,+60 48 22.040,14,14,0.0093,0.0105,90,A,O,2020yCat.1350....0G,1.971,9.34,9.64,Star,0,0.5073566717402334,15.813433121397216,3.7207179669539315e-05,0.3000000000000007,7461.863794100631
BD+60   142,01 01 21.5548,+60 47 31.537,14,14,0.0102,0.0132,90,A,O,2020yCat.1350....0G,1.2136,9.29,10.97,Star,0,0.8239947264337508,14.71037783889337,0.00010276586081459465,1.6800000000000015,3541.4260711714346
HD   4513,00 48 02.3462,+60 19 27.491,14,14,0.0626,0.0689,90,A,O,2020yCat.1350....0G,4.8353,8.78,9.2,Star,0,0.20681240047153227,17.202117122501207,1.0355072669054944e-05,0.41999999999999993,6775.501819033036
HD   4601,00 48 47.3962,+60 45 59.266,14,14,0.0129,0.0141,90,A,O,2020yCat.1350....0G,3.7597,8.21,9.38,Star,0,0.26597866851078544,16.085765961948784,2.8953002991949843e-05,1.17,4368.44640044032
HD   4674,00 49 39.5365,+60 45 32.693,14,14,0.0351,0.0406,90,A,O,2020yCat.1350....0G,7.8912,8.047,8.586,Star,0,0.12672343876723438,17.532715252898093,7.63684364137051e-06,0.5389999999999997,6217.139198296417
HD 236540,00 49 50.5842,+60 46 17.023,14,14,0.0076,0.0088,90,A,O,2020yCat.1350....0G,2.5405,9.53,10.12,Star,0,0.39362330249950794,16.554595996231573,1.8800162430077004e-05,0.5899999999999999,6006.976021238379
BD+59   133,00 52 37.8102,+60 35 38.807,14,14,0.0088,0.0101,90,A,O,2020yCat.1350....0G,2.784,9.8,10.13,Star,0,0.3591954022988506,17.023346154692625,1.2208478370937776e-05,0.33000000000000007,7276.378482352379
HD   5071,00 53 28.0538,+60 39 56.184,14,14,0.018,0.022,90,A,O,2020yCat.1350....0G,3.6932,7.8,7.88,Star,0,0.27076789775804183,15.637014134442921,4.3771793955289634e-05,0.08000000000000007,9225.6595386702
HD 236570,00 54 11.1399,+60 34 32.088,14,14,0.0343,0.0412,90,A,O,2020yCat.1350....0G,1.7366,9.4,9.52,Star,0,0.5758378440631119,15.598498983433302,4.535241380825091e-05,0.11999999999999922,8838.793893284954
HD   5149,00 54 17.1197,+60 20 06.679,14,14,0.0159,0.0197,90,A,O,2020yCat.1350....0G,0.34,8.45,8.83,Star,0,2.941176470588235,11.107394585211274,0.0028381945771031084,0.3800000000000008,6988.564781536697
HD   5408,00 56 46.9716,+60 21 46.219,9,9,2.9,2.64,90,A,O,2007A&A...474..653V,6.06,5.566,5.5,**,0,0.16501650165016502,14.478363120831432,0.00012724910946408028,-0.06599999999999984,11030.970534485516
BD+59   148,00 57 14.0513,+60 31 51.134,14,14,0.0113,0.0129,90,A,O,2020yCat.1350....0G,0.6489,9.76,9.9,Star,0,1.5410695022345506,13.82088887079377,0.0002331548488009865,0.14000000000000057,8658.472979339116
BD+59   149,00 57 16.1277,+60 20 00.799,14,14,0.0074,0.0089,90,A,O,2020yCat.1350....0G,1.6434,9.28,10.48,Star,0,0.6084945843981988,15.358716413188025,5.6560525358912664e-05,1.200000000000001,4308.727009145037
HD 236582,00 57 17.1047,+60 20 20.214,14,14,0.0119,0.0143,90,A,O,2020yCat.1350....0G,1.0536,8.38,9.52,Star,0,0.9491268033409263,13.493378809768638,0.0003152451952602802,1.1399999999999988,4429.929224934345
BD+59   158,00 58 17.2784,+60 38 55.620,14,14,0.0082,0.0096,90,A,O,2020yCat.1350....0G,4.2404,9.81,10.17,Star,0,0.23582680879162343,17.94703412918895,5.214183948155828e-06,0.35999999999999943,7100.667766194718
HD   5747,01 00 02.7886,+60 30 35.852,14,14,0.0115,0.0141,90,A,O,2020yCat.1350....0G,5.8442,7.09,8.068,Star,0,0.17110981828137298,15.923625349632756,3.361629607703912e-05,0.9779999999999998,4796.1878021858265
V* V551 Cas,01 00 33.4346,+60 26 40.930,14,14,0.0509,0.0613,90,A,O,2020yCat.1350....0G,1.7672,8.5,8.68,alf2CVnV*,0,0.565866908103214,14.736428514316893,0.00010032948760878223,0.17999999999999972,8321.091831351987
BD+59   165,01 00 44.1544,+60 36 06.164,14,14,0.0104,0.0125,90,A,O,2020yCat.1350....0G,0.233,9.92,11.54,Star,0,4.291845493562231,11.756779605130095,0.0015605876220608165,1.6199999999999992,3621.5070533815256
HD   3881,00 41 57.7931,+59 54 52.993,14,14,0.0279,0.0334,90,A,O,2020yCat.1350....0G,5.3352,7.414,7.69,SB*,0,0.18743439796071373,16.04975352205298,2.9929440014137374e-05,0.2760000000000007,7617.8814218668
HD 236502,00 42 33.6495,+60 05 54.812,14,14,0.0083,0.0101,90,A,O,2020yCat.1350....0G,2.4232,9.18,10.33,Star,0,0.41267745130406075,16.101946301623997,2.8524725864909337e-05,1.1500000000000004,4409.234032365268
HD   4404,00 47 09.4954,+60 16 02.296,14,14,0.0098,0.0117,90,A,O,2020yCat.1350....0G,1.4304,7.52,8.82,Star,0,0.6991051454138703,13.297287507259211,0.00037764609396099397,1.3000000000000007,4121.437437632339
HD 236496,00 41 24.0991,+59 24 41.069,14,14,0.0104,0.013,90,A,O,2020yCat.1350....0G,1.3031,8.76,10.5,Star,0,0.7674008134448623,14.334888723926538,0.00014522604507563974,1.7400000000000002,3464.927199554103
HD   4028,00 43 24.9447,+59 02 19.253,14,14,0.0092,0.0106,90,A,O,2020yCat.1350....0G,2.7296,8.59,8.89,Star,0,0.36635404454865184,15.770495047437144,3.8708111290158325e-05,0.3000000000000007,7461.863794100631
