MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,FLUX_V,FLUX_B,OTYPE,SCRIPT_NUMBER_ID
HD 239759,21 44 40.8597,+59 43 21.948,14,14,0.0126,0.0132,90,A,O,2020yCat.1350....0G,2.9583,9.16,9.24,Star,0
HD 205570,21 33 56.4950,+59 27 51.236,14,14,0.0148,0.0136,90,A,O,2020yCat.1350....0G,4.6997,8.63,9.04,Star,0
HD 239703,21 34 22.5763,+59 28 43.782,14,14,0.0108,0.0118,90,A,O,2020yCat.1350....0G,0.9766,9.46,10.12,EmLine*,0
HD 239716,21 37 19.9773,+59 00 16.550,14,14,0.0137,0.0137,90,A,O,2020yCat.1350....0G,4.5327,9.81,10.3,Star,0
HD 239719,21 37 38.5523,+59 27 03.906,14,14,0.0111,0.0108,90,A,O,2020yCat.1350....0G,4.2282,9.0,9.25,Star,0
HD 239722,21 38 14.0559,+59 10 03.078,14,14,0.0096,0.0097,90,A,O,2020yCat.1350....0G,1.3496,9.62,10.16,Star,0
HD 239730,21 39 16.8189,+59 22 24.421,14,14,0.0088,0.009,90,A,O,2020yCat.1350....0G,7.1072,9.7,10.21,Star,0
HD 239740,21 42 29.8787,+58 49 48.248,14,14,0.1404,0.1476,90,A,O,2020yCat.1350....0G,5.2513,9.88,10.39,Star,0
HD 239741,21 42 35.2328,+58 51 09.482,14,14,0.0107,0.0114,90,A,O,2020yCat.1350....0G,8.3208,9.09,9.52,Star,0
HD 206842,21 42 45.3654,+59 16 15.036,14,14,0.0224,0.0213,90,A,O,2020yCat.1350....0G,3.1595,6.088,7.44,Star,0
HD 239751,21 43 47.5977,+58 59 10.222,14,14,0.0134,0.0128,90,A,O,2020yCat.1350....0G,4.0797,9.22,9.43,Variable*,0
HD 239758,21 44 34.0127,+59 03 25.740,14,14,0.0141,0.013,90,A,O,2020yCat.1350....0G,0.7976,9.43,9.68,Be*,0
HD 239762,21 45 18.8554,+58 59 51.727,14,14,0.0099,0.0098,90,A,O,2020yCat.1350....0G,3.1648,9.52,9.9,Star,0
HD 239765,21 46 01.8393,+59 31 34.989,14,14,0.0226,0.0211,90,A,O,2020yCat.1350....0G,2.5699,9.43,9.55,Star,0
HD 239738,21 41 58.5348,+58 30 00.209,14,14,0.031,0.0305,90,A,O,2020yCat.1350....0G,1.0478,8.57,8.27,Star,0
BD+57  2376,21 42 33.5987,+58 14 39.208,14,14,0.0125,0.0119,90,A,O,2020yCat.1350....0G,0.8582,9.76,10.03,EmLine*,0
HD 239748,21 43 41.3010,+58 14 23.293,14,14,0.0227,0.0212,90,A,O,2020yCat.1350....0G,1.0778,8.75,8.92,Star,0
BD+57  2387,21 44 22.0302,+58 33 06.054,14,14,0.0113,0.0117,90,A,O,2020yCat.1350....0G,4.2536,9.77,10.29,Star,0
* mu. Cep,21 43 30.4595,+58 46 48.165,14,14,0.2075,0.2076,90,A,O,2020yCat.1350....0G,0.119,4.08,6.43,RedSG,0
HD 239770,21 47 18.1454,+59 45 59.777,14,14,0.1402,0.1452,90,A,O,2020yCat.1350....0G,2.7678,9.56,10.05,Star,0
HD 207538,21 47 39.7896,+59 42 01.348,14,14,0.0148,0.0157,90,A,O,2020yCat.1350....0G,1.1773,7.3,7.55,Star,0
HD 207872,21 50 09.3161,+60 10 48.041,14,14,0.0216,0.0219,90,A,O,2020yCat.1350....0G,1.1047,7.99,8.35,Star,0
HD 208075,21 51 48.4960,+59 55 49.962,14,14,0.0192,0.0229,90,A,O,2020yCat.1350....0G,2.8711,7.75,7.85,Star,0
HD 239780,21 49 53.2043,+59 12 42.621,8,8,0.258,0.218,0,A,O,2016A&A...595A...2G,4.99,9.81,10.33,Star,0
HD 239784,21 51 58.3911,+59 07 02.071,14,14,0.0107,0.0104,90,A,O,2020yCat.1350....0G,9.3259,9.38,9.84,Star,0
HD 239786,21 52 18.2317,+59 09 20.264,14,14,0.0232,0.0233,90,A,O,2020yCat.1350....0G,2.3703,9.42,9.6,Star,0
HD 239787,21 52 30.8666,+59 26 11.997,14,14,0.0183,0.0166,90,A,O,2020yCat.1350....0G,1.1895,9.85,10.16,Star,0
HD 239788,21 52 37.3566,+59 16 58.022,14,14,0.0173,0.0167,90,A,O,2020yCat.1350....0G,0.6697,9.83,10.21,Star,0
HD 239795,21 54 14.2813,+59 26 32.836,14,14,0.0137,0.0125,90,A,O,2020yCat.1350....0G,2.4956,8.76,9.85,Star,0
HD 239797,21 54 42.9867,+59 32 27.010,14,14,0.0111,0.0107,90,A,O,2020yCat.1350....0G,4.1965,9.32,9.6,Star,0
HD 239799,21 55 30.9019,+59 27 43.217,14,14,0.0096,0.011,90,A,O,2020yCat.1350....0G,3.8435,9.72,10.2,Star,0
HD 239801,21 55 55.2214,+58 57 44.675,14,14,0.0152,0.0168,90,A,O,2020yCat.1350....0G,1.064,9.03,10.55,Star,0
HD 239810,21 57 32.1459,+58 42 36.335,14,14,0.0137,0.0142,90,A,O,2020yCat.1350....0G,2.4355,9.19,10.31,Star,0
HD 239811,21 57 32.3869,+58 46 06.560,14,14,0.0108,0.0107,90,A,O,2020yCat.1350....0G,2.3621,9.33,10.63,Star,0
HD 208915,21 57 37.9923,+59 06 50.276,14,14,0.1451,0.1651,90,A,O,2020yCat.1350....0G,4.2418,7.89,9.02,Star,0
HD 207514,21 47 35.2922,+58 16 54.871,14,14,0.015,0.0145,90,A,O,2020yCat.1350....0G,22.4248,8.45,9.142,HighPM*,0
HD 207930,21 50 46.9341,+58 38 05.152,14,14,0.0212,0.018,90,A,O,2020yCat.1350....0G,3.0471,8.63,9.72,Star,0
HD 208051,21 51 41.7010,+58 32 05.681,14,14,0.0159,0.0143,90,A,O,2020yCat.1350....0G,4.3455,8.15,9.25,Star,0
HD 208142,21 52 25.5109,+58 20 37.100,14,14,0.0404,0.0392,90,A,O,2020yCat.1350....0G,5.299,8.3,8.54,Star,0
HD 239789,21 53 05.1218,+58 21 37.218,14,14,0.0133,0.0129,90,A,O,2020yCat.1350....0G,1.0588,9.32,9.68,Star,0
HD 239790,21 53 06.7918,+58 14 51.944,14,14,0.0106,0.0111,90,A,O,2020yCat.1350....0G,5.232,9.75,10.21,Star,0
HD 208453,21 54 25.6425,+58 40 29.102,14,14,0.0188,0.017,90,A,O,2020yCat.1350....0G,3.3292,8.58,8.65,Star,0
HD 208714,21 56 19.1763,+58 24 44.308,14,14,0.0214,0.0222,90,A,O,2020yCat.1350....0G,6.8719,7.89,8.18,Star,0
HD 208745,21 56 35.3862,+58 37 52.718,14,14,0.0142,0.0134,90,A,O,2020yCat.1350....0G,4.2694,8.42,8.82,Star,0
HD 208834,21 57 05.3650,+58 23 11.121,14,14,0.0144,0.0139,90,A,O,2020yCat.1350....0G,2.7387,9.04,9.16,Star,0
HD 239755,21 44 26.0973,+58 10 09.622,14,14,0.018,0.0158,90,A,O,2020yCat.1350....0G,1.6754,9.12,10.38,Star,0
HD 239757,21 44 37.9604,+58 09 00.201,14,14,0.0156,0.0134,90,A,O,2020yCat.1350....0G,1.0009,9.28,9.63,SB*,0
HD 207086,21 44 38.9684,+58 13 32.517,14,14,0.0142,0.0131,90,A,O,2020yCat.1350....0G,6.4513,6.8,7.85,HighPM*,0
BD+57  2395,21 46 11.0635,+57 47 33.691,14,14,0.018,0.0201,90,A,O,2020yCat.1350....0G,1.0964,9.56,9.91,EclBin,0
HD 207328,21 46 16.6043,+58 03 44.912,14,14,0.0174,0.0176,90,A,O,2020yCat.1350....0G,1.6385,7.45,9.35,Star,0
HD 207620,21 48 25.3611,+57 51 16.248,14,14,0.0482,0.0496,90,A,O,2020yCat.1350....0G,5.1004,8.27,8.37,Star,0
HD 207619,21 48 24.3753,+57 57 36.177,14,14,0.109,0.1154,90,A,O,2020yCat.1350....0G,4.5109,8.24,8.4,Star,0
HD 239785,21 52 19.2040,+58 07 13.367,14,14,0.0353,0.0345,90,A,O,2020yCat.1350....0G,4.6852,9.8,10.29,Star,0
BD+59  2422,21 48 27.5551,+60 34 18.720,14,14,0.1223,0.1339,90,A,O,2020yCat.1350....0G,2.1486,9.36,11.32,Star,0
IRAS 21520+5755,21 53 42.3282,+58 10 10.003,14,14,0.0145,0.0151,90,A,O,2020yCat.1350....0G,1.0396,9.53,11.37,Star,0
BD+58  2303,21 39 03.2665,+59 32 45.923,14,14,0.0383,0.0375,90,A,O,2020yCat.1350....0G,2.0794,9.23,11.4,Star,0
Cl Trumpler   37  2060,21 48 44.5588,+60 22 57.338,14,14,0.0124,0.0118,90,A,O,2020yCat.1350....0G,5.7652,9.49,10.02,Star,0
BD+57  2393,21 45 20.1739,+58 35 13.923,14,14,0.0121,0.0124,90,A,O,2020yCat.1350....0G,4.165,9.71,10.16,Star,0
BD+57  2401,21 48 16.7394,+58 23 22.148,14,14,10.6022,9.8238,90,C,O,2020yCat.1350....0G,,9.821,10.04,Star,0
BD+58  2327,21 47 41.4101,+59 19 52.053,14,14,0.0185,0.0172,90,A,O,2020yCat.1350....0G,1.3099,9.95,10.17,Star,0
BD+59  2417,21 45 51.3771,+60 03 27.124,14,14,0.0091,0.0096,90,A,O,2020yCat.1350....0G,3.4474,9.97,10.36,Star,0
BD+58  2326,21 46 41.0255,+59 08 56.860,14,14,0.011,0.0119,90,A,O,2020yCat.1350....0G,3.4276,9.32,10.31,Star,0
BD+57  2398,21 47 27.5071,+57 46 36.707,14,14,0.0143,0.0172,90,A,O,2020yCat.1350....0G,1.6286,9.52,11.44,Star,0
HD 205641,21 34 29.8153,+59 01 49.901,14,14,0.0177,0.0184,90,A,O,2020yCat.1350....0G,2.6427,8.28,8.32,Star,0
HD 239706,21 34 34.8788,+59 06 23.838,14,14,0.012,0.0131,90,A,O,2020yCat.1350....0G,9.4429,8.37,8.86,Star,0
HD 239705,21 34 32.8256,+59 06 29.744,14,14,0.0103,0.0104,90,A,O,2020yCat.1350....0G,9.4488,8.98,9.52,Star,0
HD 205917,21 36 31.9975,+58 42 39.601,14,14,0.0898,0.0885,90,A,O,2020yCat.1350....0G,3.8112,8.19,9.19,SB*,0
HD 206080,21 37 38.7682,+58 45 30.026,14,14,0.0194,0.018,90,A,O,2020yCat.1350....0G,2.5703,7.67,7.78,Star,0
HD 239731,21 39 44.4352,+58 14 44.006,14,14,0.0119,0.0121,90,A,O,2020yCat.1350....0G,1.0486,9.13,9.36,YSO,0
HD 239737,21 41 53.2768,+57 51 35.881,14,14,0.0145,0.0153,90,A,O,2020yCat.1350....0G,2.5589,8.54,9.76,Star,0
BD+57  2381,21 43 45.2515,+57 54 46.449,14,14,0.0096,0.0101,90,A,O,2020yCat.1350....0G,1.1207,9.51,11.04,Star,0
HD 239749,21 43 54.3299,+57 49 27.157,14,14,0.0095,0.0096,90,A,O,2020yCat.1350....0G,2.3942,9.75,10.14,SB*,0
HD 207049,21 44 21.5213,+57 44 14.344,14,14,0.0125,0.0137,90,A,O,2020yCat.1350....0G,1.609,8.98,9.27,Star,0
HD 239756,21 44 35.6827,+57 27 12.416,14,14,0.0131,0.0136,90,A,O,2020yCat.1350....0G,3.6466,8.51,9.64,Star,0
HD 239760,21 45 15.6584,+57 39 11.271,14,14,0.0124,0.0128,90,A,O,2020yCat.1350....0G,1.3058,8.18,9.71,Star,0
HD 206773,21 42 24.1853,+57 44 09.795,14,14,0.0168,0.0197,90,A,O,2020yCat.1350....0G,1.0958,6.87,7.1,Be*,0
Cl Trumpler   37   519,21 45 20.0620,+57 38 18.316,14,14,0.0092,0.0095,90,A,O,2020yCat.1350....0G,5.0459,9.67,10.29,Star,0
BD+57  2368,21 41 08.1653,+58 15 56.840,14,14,0.0158,0.0157,90,A,O,2020yCat.1350....0G,1.2354,9.5,11.48,Star,0
BD+57  2367,21 40 37.5382,+58 06 35.597,14,14,0.0101,0.0106,90,A,O,2020yCat.1350....0G,2.3196,9.5,10.67,Star,0
BD+57  2421,21 54 16.9792,+58 33 20.538,14,14,0.0181,0.0178,90,A,O,2020yCat.1350....0G,1.0472,9.49,11.7,Star,0
TYC 3980-268-1,21 51 44.8208,+58 42 43.828,14,14,0.0122,0.0103,90,A,O,2020yCat.1350....0G,2.5622,9.73,9.99,Star,0
TYC 3980-766-1,21 52 37.1115,+59 04 45.913,14,14,0.0164,0.0162,90,A,O,2020yCat.1350....0G,1.6923,9.77,11.14,SB*,0
TYC 3980-1076-1,21 52 52.5050,+58 28 23.014,14,14,0.0107,0.0106,90,A,O,2020yCat.1350....0G,1.0971,9.97,11.36,Star,0
TYC 3980-1187-1,21 51 02.1720,+59 16 28.452,14,14,0.01,0.0106,90,A,O,2020yCat.1350....0G,1.9495,9.85,10.2,Star,0
HD 239851,22 06 05.0460,+58 48 29.054,14,14,0.0112,0.0112,90,A,O,2020yCat.1350....0G,1.4992,9.67,11.3,Star,0
HD 210168,22 06 45.3361,+58 49 00.066,14,14,0.014,0.0146,90,A,O,2020yCat.1350....0G,6.9546,8.43,8.95,Star,0
HD 210220,22 07 09.6327,+58 50 26.591,14,14,0.222,0.2382,90,A,O,2020yCat.1350....0G,5.0747,6.341,7.218,SB*,0
HD 239884,22 12 11.1512,+59 08 50.357,8,8,36.86,27.36,0,C,,1998A&A...335L..65H,,9.66,10.21,Star,0
HD 239889,22 12 41.0203,+59 08 27.414,14,14,0.0107,0.0113,90,A,O,2020yCat.1350....0G,3.1253,9.84,10.21,Star,0
HD 239915,22 17 32.3266,+59 22 57.864,14,14,0.0126,0.013,90,A,O,2020yCat.1350....0G,2.6808,8.9,10.01,Star,0
IRAS 22041+5831,22 05 48.5940,+58 45 40.066,14,14,0.0257,0.0251,90,A,O,2020yCat.1350....0G,1.3072,9.18,11.12,SB*,0
BD+60  2315,21 54 49.6664,+60 53 57.620,14,14,0.011,0.0115,90,A,O,2020yCat.1350....0G,5.1185,9.68,10.21,Star,0
V* IR Cep,21 57 51.9253,+61 01 07.906,14,14,0.0123,0.0137,90,A,O,2020yCat.1350....0G,1.1381,7.86,8.68,ClassicalCep,0
HD 209215,21 59 43.7942,+61 06 03.374,14,14,0.0103,0.0107,90,A,O,2020yCat.1350....0G,2.9121,8.9,9.07,Star,0
BD+60  2326,22 00 23.2259,+61 02 05.219,14,14,0.0125,0.012,90,A,O,2020yCat.1350....0G,1.3677,9.32,10.78,Star,0
HD 209557,22 02 18.5749,+61 05 40.599,14,14,0.0218,0.0208,90,A,O,2020yCat.1350....0G,2.6116,7.95,7.92,**,0
HD 209677,22 03 13.8409,+60 50 52.448,14,14,0.0133,0.0133,90,A,O,2020yCat.1350....0G,1.3298,7.76,9.04,Star,0
TYC 4263-2409-1,22 03 12.1950,+60 50 49.635,14,14,0.0101,0.0099,90,A,O,2020yCat.1350....0G,6.1602,9.16,9.73,HighPM*,0
BD+60  2332,22 03 12.4020,+61 13 21.337,14,14,0.0184,0.0194,90,A,O,2020yCat.1350....0G,0.9133,9.12,9.68,Star,0
BD+60  2333,22 04 42.0787,+61 21 34.358,14,14,0.0158,0.0166,90,A,O,2020yCat.1350....0G,1.1809,8.48,10.24,Star,0
HD 209898,22 04 44.5151,+61 20 16.240,14,14,0.1406,0.1566,90,A,O,2020yCat.1350....0G,4.8531,7.17,7.31,Star,0
HD 209899,22 04 51.0568,+60 59 39.239,14,14,0.0146,0.0145,90,A,O,2020yCat.1350....0G,2.8957,8.18,8.79,Star,0
HD 209990,22 05 28.6834,+60 43 48.210,14,14,0.0119,0.0113,90,A,O,2020yCat.1350....0G,3.6035,7.23,8.15,Star,0
BD+60  2340,22 07 45.0376,+60 59 18.079,14,14,0.0238,0.0229,90,A,O,2020yCat.1350....0G,1.0441,9.54,9.7,Star,0
BD+60  2341,22 07 57.4097,+60 59 58.739,14,14,0.2726,0.2669,90,A,O,2020yCat.1350....0G,0.4851,9.38,9.58,**,0
HD 210370,22 08 06.4078,+61 35 24.392,14,14,0.015,0.0152,90,A,O,2020yCat.1350....0G,3.1,8.21,9.33,Star,0
BD+60  2344,22 08 17.9392,+60 53 47.013,14,14,1.062,1.0148,90,A,O,2018yCat.1345....0G,,9.532,9.805,Star,0
HD 210403,22 08 23.2665,+61 04 54.002,14,14,0.0182,0.0175,90,A,O,2020yCat.1350....0G,4.5426,8.42,8.51,Star,0
HD 210413,22 08 28.1141,+61 14 53.725,14,14,0.0846,0.0775,90,A,O,2020yCat.1350....0G,3.0993,7.52,8.71,SB*,0
V* V446 Cep,22 08 45.5946,+61 01 20.712,14,14,0.0189,0.0184,90,A,O,2020yCat.1350....0G,1.1101,7.32,7.4,SB*,0
BD+60  2349,22 08 51.5743,+61 41 37.697,14,14,0.0105,0.0106,90,A,O,2020yCat.1350....0G,1.0832,9.26,9.34,EmLine*,0
BD+60  2350,22 09 49.9791,+60 58 19.998,14,14,0.0112,0.0121,90,A,O,2020yCat.1350....0G,1.6296,9.7,10.11,Star,0
BD+60  2351,22 09 55.8260,+61 23 48.852,14,14,0.0128,0.0129,90,A,O,2020yCat.1350....0G,1.1144,9.63,9.69,Star,0
HD 210939,22 12 02.0156,+60 45 32.752,14,14,0.057,0.0605,90,A,O,2020yCat.1350....0G,7.9198,5.359,6.544,Star,0
HD 208266,21 53 00.3461,+60 38 32.647,14,14,0.0167,0.0165,90,A,O,2020yCat.1350....0G,1.0963,8.14,8.36,bCepV*_Candidate,0
HD 209216,21 59 47.8867,+60 32 45.899,14,14,1.2206,1.1082,90,A,O,2018yCat.1345....0G,,8.39,8.69,**,0
HD 239826,22 00 21.8520,+60 27 24.005,14,14,0.1155,0.1243,90,A,O,2020yCat.1350....0G,3.75,8.99,9.33,Star,0
HD 209437,22 01 27.1793,+60 34 50.203,14,14,0.012,0.0119,90,A,O,2020yCat.1350....0G,1.114,9.11,9.28,Star,0
HD 209808,22 04 10.5706,+60 33 55.947,14,14,0.018,0.0191,90,A,O,2020yCat.1350....0G,6.0368,8.25,8.48,Star,0
HD 210167,22 06 32.3516,+60 39 49.959,14,14,0.143,0.145,90,A,O,2020yCat.1350....0G,11.3628,7.65,8.21,SB*,0
HD 210219,22 07 02.5470,+60 37 42.074,14,14,0.0194,0.0195,90,A,O,2020yCat.1350....0G,1.5158,8.67,8.93,Star,0
HD 239858,22 07 11.6580,+60 15 12.876,14,14,0.0107,0.0107,90,A,O,2020yCat.1350....0G,2.0929,9.3,10.69,Star,0
HD 210306,22 07 36.4697,+60 41 33.470,14,14,0.0119,0.0123,90,A,O,2020yCat.1350....0G,4.694,8.5,8.91,Star,0
HD 210642,22 09 55.8686,+60 41 27.934,14,14,0.015,0.0147,90,A,O,2020yCat.1350....0G,4.1469,8.09,8.68,Star,0
HD 239887,22 12 26.3529,+60 27 58.283,14,14,0.0109,0.0114,90,A,O,2020yCat.1350....0G,2.9929,9.19,9.47,SB*,0
HD 239806,21 56 34.5748,+60 00 48.560,14,14,0.0101,0.011,90,A,O,2020yCat.1350....0G,6.365,8.74,9.81,Star,0
HD 209102,21 58 58.0671,+60 05 02.792,14,14,0.013,0.0136,90,A,O,2020yCat.1350....0G,16.9305,7.84,8.4,HighPM*,0
HD 209513,22 02 10.3380,+60 14 13.730,14,14,0.014,0.0137,90,A,O,2020yCat.1350....0G,3.6385,8.62,9.79,Star,0
HD 239838,22 03 04.7219,+60 09 09.273,14,14,0.0469,0.0497,90,A,O,2020yCat.1350....0G,5.3277,9.25,9.78,HighPM*,0
HD 239840,22 03 25.5292,+60 11 36.448,14,14,0.0253,0.0247,90,A,O,2020yCat.1350....0G,0.8005,9.2,9.61,Star,0
*  15 Cep,22 03 53.8578,+59 48 52.467,14,14,0.0605,0.0627,90,A,O,2020yCat.1350....0G,1.0588,6.708,6.862,**,0
BD+59  2457,22 04 01.4945,+59 50 01.677,14,14,0.01,0.0099,90,A,O,2020yCat.1350....0G,2.1794,9.87,11.27,Star,0
V* V442 Cep,22 04 12.8631,+59 52 01.785,14,14,0.02,0.0214,90,A,O,2020yCat.1350....0G,2.4091,6.97,7.01,EclBin,0
HD 209810,22 04 17.1256,+59 49 49.272,14,14,0.0189,0.0192,90,A,O,2020yCat.1350....0G,2.7834,7.84,7.9,Star,0
HD 239844,22 04 26.1104,+60 04 46.957,14,14,0.0246,0.0216,90,A,O,2020yCat.1350....0G,2.9552,9.81,10.13,Star,0
HD 209830,22 04 27.0268,+59 54 42.631,14,14,0.0238,0.0225,90,A,O,2020yCat.1350....0G,3.9556,8.13,8.16,Star,0
HD 209889,22 04 51.0567,+59 42 59.748,14,14,0.0144,0.015,90,A,O,2020yCat.1350....0G,2.9423,8.77,8.86,Star,0
HD 210249,22 07 13.4428,+60 12 24.248,14,14,0.0176,0.0179,90,A,O,2020yCat.1350....0G,5.7859,8.75,9.19,Star,0
HD 239859,22 07 21.5583,+60 09 38.576,14,14,0.0149,0.0155,90,A,O,2020yCat.1350....0G,5.1153,9.73,10.3,Star,0
HD 239875,22 10 13.7783,+60 00 07.713,14,14,0.016,0.0163,90,A,O,2020yCat.1350....0G,2.4626,8.21,9.64,Star,0
HD 239880,22 11 44.8023,+60 00 28.658,14,14,0.0106,0.0111,90,A,O,2020yCat.1350....0G,5.0061,9.43,10.08,HighPM*,0
HD 210885A,22 11 48.2293,+59 43 15.120,14,14,0.0171,0.0155,90,A,O,2020yCat.1350....0G,2.8752,7.31,8.41,Star,0
HD 210885B,22 11 48.1580,+59 43 19.335,14,14,0.0155,0.0127,90,A,O,2020yCat.1350....0G,2.866,9.41,,Star,0
HD 210940,22 12 02.6679,+60 05 25.713,14,14,0.0124,0.0129,90,A,O,2020yCat.1350....0G,4.0232,7.79,9.35,Star,0
HD 239888,22 12 33.9429,+60 14 03.164,14,14,0.0729,0.076,90,A,O,2020yCat.1350....0G,4.1017,9.82,10.28,Star,0
HD 239892,22 12 44.6671,+60 13 05.292,8,8,24.71,18.52,0,C,,1998A&A...335L..65H,,8.98,9.48,**,0
HD 239897,22 13 34.6617,+60 13 58.143,14,14,0.0165,0.0164,90,A,O,2020yCat.1350....0G,7.6975,9.54,10.03,HighPM*,0
HD 239901,22 14 34.4366,+59 48 36.227,14,14,0.0478,0.0477,90,A,O,2020yCat.1350....0G,3.1656,9.38,9.73,Star,0
HD 239820,21 59 21.8160,+59 26 53.961,14,14,0.011,0.0104,90,A,O,2020yCat.1350....0G,1.1498,9.81,10.01,Star,0
HD 239828,22 01 19.9485,+59 30 06.988,14,14,0.0113,0.0112,90,A,O,2020yCat.1350....0G,0.1156,9.44,10.19,BlueSG,0
HD 239832,22 01 53.1686,+59 32 42.955,14,14,0.0115,0.0112,90,A,O,2020yCat.1350....0G,2.7631,9.03,10.29,Star,0
HD 239833,22 02 15.2949,+59 39 36.148,14,14,0.0115,0.0123,90,A,O,2020yCat.1350....0G,2.967,8.8,9.95,HighPM*,0
HD 209723,22 03 42.8991,+59 09 59.953,14,14,0.0424,0.0437,90,A,O,2020yCat.1350....0G,10.2241,8.1,8.55,HighPM*,0
HD 209811,22 04 20.0530,+58 46 55.252,14,14,0.021,0.0199,90,A,O,2020yCat.1350....0G,3.2938,7.61,7.66,SB*,0
HD 239846,22 05 18.6656,+59 34 57.804,14,14,0.0143,0.0134,90,A,O,2020yCat.1350....0G,2.4614,9.65,9.88,Star,0
HD 210012,22 05 38.1227,+58 52 47.851,14,14,0.012,0.0119,90,A,O,2020yCat.1350....0G,8.2707,8.68,9.05,Star,0
HD 239852,22 06 21.0916,+58 53 15.050,14,14,0.0207,0.0207,90,A,O,2020yCat.1350....0G,1.0518,9.83,11.5,Star,0
HD 239854,22 06 30.6983,+59 20 50.498,14,14,0.0122,0.0127,90,A,O,2020yCat.1350....0G,1.7913,9.48,9.73,Star,0
HD 210433,22 08 36.0470,+59 17 22.254,14,14,0.0273,0.0271,90,A,O,2020yCat.1350....0G,4.3703,7.15,7.11,Star,0
HD 239874,22 10 09.4022,+59 14 17.023,14,14,0.0148,0.0145,90,A,O,2020yCat.1350....0G,1.2074,8.34,9.71,Star,0
